method,row_abs,doc_id,gt_n,pred_n,jaccard_lex,soft_recall,soft_precision,soft_f1,soft_mean_max,global_sem_sim
tfidf,455,142,19,5,0.0,0.10526315789473684,0.4,0.16666666666666666,0.4984358549118042,0.3442051410675049
tfidf,456,1420,8,5,0.08333333333333333,0.5,0.8,0.6153846153846154,0.7255423069000244,0.6751804947853088
tfidf,457,1421,9,5,0.07692307692307693,0.2222222222222222,0.4,0.2857142857142857,0.6474324464797974,0.6835359930992126
tfidf,458,1422,11,5,0.06666666666666667,0.36363636363636365,0.6,0.4528301886792453,0.643896758556366,0.77237868309021
tfidf,459,1423,12,5,0.0,0.25,0.6,0.35294117647058826,0.5924274921417236,0.5323745012283325
tfidf,460,1424,8,5,0.18181818181818182,0.375,1.0,0.5454545454545454,0.7702891826629639,0.8084766268730164
tfidf,461,1425,9,5,0.07692307692307693,0.2222222222222222,0.4,0.2857142857142857,0.5986762046813965,0.5756608247756958
tfidf,462,1426,13,5,0.058823529411764705,0.15384615384615385,0.4,0.2222222222222222,0.5673596858978271,0.5803549289703369
tfidf,463,1427,14,5,0.0,0.14285714285714285,0.4,0.21052631578947364,0.5292155742645264,0.5250021815299988
tfidf,464,1428,9,5,0.0,0.2222222222222222,0.6,0.32432432432432434,0.6652568578720093,0.7296798825263977
tfidf,465,1429,12,5,0.0,0.25,0.4,0.3076923076923077,0.6196573376655579,0.7026592493057251
tfidf,466,143,13,5,0.125,0.46153846153846156,0.8,0.5853658536585367,0.7503886222839355,0.6984618306159973
tfidf,467,1430,6,5,0.0,0.6666666666666666,0.6,0.631578947368421,0.6939598917961121,0.775323212146759
tfidf,468,1431,8,5,0.0,0.25,0.2,0.22222222222222224,0.584937334060669,0.66269850730896
tfidf,469,1432,6,5,0.1,0.3333333333333333,0.8,0.47058823529411764,0.7539727687835693,0.7636817097663879
tfidf,470,1433,8,5,0.18181818181818182,0.375,0.4,0.38709677419354843,0.6201775670051575,0.47464630007743835
tfidf,471,1434,20,5,0.0,0.35,0.6,0.4421052631578947,0.5613648891448975,0.6393482685089111
tfidf,472,1435,22,5,0.0,0.18181818181818182,0.8,0.2962962962962963,0.6115173697471619,0.6000432372093201
tfidf,473,1436,20,5,0.0,0.15,0.8,0.2526315789473684,0.608954131603241,0.7186100482940674
tfidf,474,1437,17,5,0.1,0.35294117647058826,0.8,0.489795918367347,0.6967658400535583,0.7337837219238281
tfidf,475,1438,26,5,0.0,0.15384615384615385,0.6,0.2448979591836735,0.6278115510940552,0.6241580843925476
tfidf,476,1439,35,5,0.0,0.05714285714285714,0.6,0.1043478260869565,0.6051715612411499,0.6368210315704346
tfidf,477,144,17,5,0.047619047619047616,0.23529411764705882,1.0,0.38095238095238093,0.6600275039672852,0.628912091255188
tfidf,478,1440,26,5,0.0,0.34615384615384615,0.6,0.43902439024390244,0.6676463484764099,0.7680721879005432
tfidf,479,1441,12,5,0.21428571428571427,0.4166666666666667,1.0,0.5882352941176471,0.7774765491485596,0.8102360963821411
tfidf,480,1442,9,5,0.07692307692307693,0.2222222222222222,0.6,0.32432432432432434,0.6269554495811462,0.6132413744926453
tfidf,481,1443,6,5,0.1,0.3333333333333333,0.4,0.3636363636363636,0.5228173732757568,0.5090307593345642
tfidf,482,1444,17,5,0.047619047619047616,0.29411764705882354,0.6,0.3947368421052632,0.6181206703186035,0.7292094826698303
tfidf,483,1445,14,5,0.05555555555555555,0.35714285714285715,0.8,0.4938271604938272,0.6952474117279053,0.8127273917198181
tfidf,484,1446,12,5,0.13333333333333333,0.25,0.6,0.35294117647058826,0.6826659440994263,0.7801613807678223
tfidf,485,1447,12,5,0.0,0.08333333333333333,0.2,0.11764705882352941,0.45585280656814575,0.18405918776988983
tfidf,486,1448,6,5,0.1,0.16666666666666666,0.6,0.2608695652173913,0.6361047625541687,0.6175627112388611
tfidf,487,1449,17,5,0.047619047619047616,0.11764705882352941,0.6,0.19672131147540983,0.6344004273414612,0.786760151386261
tfidf,488,145,19,5,0.043478260869565216,0.15789473684210525,0.6,0.25,0.6376622915267944,0.718701183795929
tfidf,489,1450,8,5,0.0,0.25,0.4,0.3076923076923077,0.5841357707977295,0.6011092066764832
tfidf,490,1451,9,5,0.0,0.5555555555555556,0.8,0.6557377049180328,0.7311718463897705,0.8232160210609436
tfidf,491,1452,16,5,0.05,0.25,0.6,0.35294117647058826,0.6632685661315918,0.7222385406494141
tfidf,492,1453,6,5,0.2222222222222222,0.6666666666666666,0.8,0.7272727272727272,0.7808673977851868,0.7731868624687195
tfidf,493,1455,5,5,0.0,0.2,0.8,0.32000000000000006,0.5817450881004333,0.5854287147521973
tfidf,494,1456,8,5,0.08333333333333333,0.5,0.6,0.5454545454545454,0.727692186832428,0.8336664438247681
tfidf,495,1457,15,5,0.05263157894736842,0.2,0.4,0.26666666666666666,0.5920507311820984,0.6572391390800476
tfidf,496,1458,26,5,0.0,0.11538461538461539,0.8,0.20168067226890757,0.5802996158599854,0.7566235661506653
tfidf,497,1459,22,5,0.0,0.09090909090909091,0.4,0.14814814814814814,0.5596413016319275,0.4528076648712158
tfidf,498,146,14,5,0.0,0.42857142857142855,1.0,0.6,0.7034944295883179,0.6529508233070374
tfidf,499,1460,16,5,0.0,0.125,0.2,0.15384615384615385,0.5048009157180786,0.5319865345954895
tfidf,500,1461,15,5,0.0,0.4,0.8,0.5333333333333333,0.6828333139419556,0.7064691185951233
tfidf,501,1462,26,5,0.06896551724137931,0.2692307692307692,0.8,0.40287769784172667,0.686752438545227,0.6946537494659424
tfidf,502,1463,14,5,0.0,0.21428571428571427,0.4,0.27906976744186046,0.6345645785331726,0.667883574962616
tfidf,503,1464,17,5,0.047619047619047616,0.29411764705882354,0.6,0.3947368421052632,0.6949260830879211,0.7594137787818909
tfidf,504,1465,13,5,0.058823529411764705,0.15384615384615385,1.0,0.2666666666666667,0.6657259464263916,0.4842555522918701
tfidf,505,1466,15,5,0.0,0.26666666666666666,0.2,0.2285714285714286,0.5911567211151123,0.6035799384117126
tfidf,506,1467,13,5,0.0,0.15384615384615385,0.4,0.2222222222222222,0.5458476543426514,0.593208909034729
tfidf,507,1468,14,5,0.05555555555555555,0.5,0.8,0.6153846153846154,0.7295248508453369,0.8197028040885925
tfidf,508,1469,10,5,0.07142857142857142,0.4,0.8,0.5333333333333333,0.6972528696060181,0.8188796043395996
tfidf,509,147,10,5,0.0,0.3,0.4,0.34285714285714286,0.5030539035797119,0.5437415838241577
tfidf,510,1470,12,5,0.0625,0.4166666666666667,0.6,0.49180327868852464,0.7092500329017639,0.7682511806488037
tfidf,511,1471,8,5,0.0,0.5,0.4,0.4444444444444445,0.6789190769195557,0.710305392742157
tfidf,512,1472,18,5,0.0,0.2222222222222222,0.6,0.32432432432432434,0.5888928174972534,0.6280389428138733
tfidf,513,1473,13,5,0.0,0.07692307692307693,0.2,0.1111111111111111,0.4805566072463989,0.38390618562698364
tfidf,514,1474,14,5,0.11764705882352941,0.2857142857142857,1.0,0.4444444444444445,0.728593111038208,0.8243361115455627
tfidf,515,1475,12,5,0.21428571428571427,0.3333333333333333,0.8,0.47058823529411764,0.7482525110244751,0.7212461829185486
tfidf,516,1476,9,5,0.16666666666666666,0.3333333333333333,0.8,0.47058823529411764,0.7925922870635986,0.785085916519165
tfidf,517,1477,11,5,0.0,0.18181818181818182,0.6,0.27906976744186046,0.6622451543807983,0.6912060379981995
tfidf,518,1478,14,5,0.11764705882352941,0.2857142857142857,0.6,0.3870967741935483,0.675072193145752,0.6257516145706177
tfidf,519,1479,13,5,0.058823529411764705,0.07692307692307693,0.6,0.13636363636363635,0.5854131579399109,0.7131540775299072
tfidf,520,148,5,5,0.25,0.4,0.6,0.48,0.7465313673019409,0.8161931037902832
tfidf,521,1480,11,5,0.06666666666666667,0.09090909090909091,0.6,0.15789473684210525,0.615052342414856,0.7098312973976135
tfidf,522,1481,11,5,0.06666666666666667,0.45454545454545453,0.6,0.5172413793103449,0.6433311700820923,0.6894571185112
tfidf,523,1482,10,5,0.07142857142857142,0.4,1.0,0.5714285714285715,0.741871178150177,0.787687361240387
tfidf,524,1483,7,5,0.0,0.2857142857142857,0.6,0.3870967741935483,0.6188300251960754,0.6370300054550171
tfidf,525,1484,20,5,0.041666666666666664,0.4,1.0,0.5714285714285715,0.7401000261306763,0.5814017653465271
tfidf,526,1485,16,5,0.0,0.3125,0.6,0.4109589041095891,0.609096884727478,0.72307288646698
tfidf,527,1486,28,5,0.03125,0.2857142857142857,0.8,0.4210526315789473,0.7164809703826904,0.6368219256401062
tfidf,528,1487,20,5,0.041666666666666664,0.25,0.6,0.35294117647058826,0.655609130859375,0.7464970350265503
tfidf,529,1488,23,5,0.07692307692307693,0.43478260869565216,0.8,0.5633802816901409,0.6720961332321167,0.7325314283370972
tfidf,530,1489,15,5,0.05263157894736842,0.26666666666666666,0.6,0.36923076923076925,0.6889423131942749,0.7685263752937317
tfidf,531,149,11,5,0.14285714285714285,0.2727272727272727,0.8,0.4067796610169491,0.749268651008606,0.765354335308075
tfidf,532,1490,13,5,0.058823529411764705,0.3076923076923077,0.6,0.4067796610169492,0.6756900548934937,0.7684419751167297
tfidf,533,1491,15,5,0.0,0.06666666666666667,0.2,0.1,0.39908066391944885,0.4571407437324524
tfidf,534,1492,16,5,0.05,0.1875,0.8,0.3037974683544304,0.6596133708953857,0.8091188669204712
tfidf,535,1493,12,5,0.0625,0.3333333333333333,0.8,0.47058823529411764,0.6927952766418457,0.6934491991996765
tfidf,536,1494,4,5,0.125,0.5,0.4,0.4444444444444445,0.6734771728515625,0.7785500288009644
tfidf,537,1495,8,5,0.08333333333333333,0.5,0.6,0.5454545454545454,0.7067583799362183,0.7861151695251465
tfidf,538,1496,6,5,0.0,0.5,0.4,0.4444444444444445,0.6376357674598694,0.5444508194923401
tfidf,539,1497,8,5,0.18181818181818182,0.625,1.0,0.7692307692307693,0.8130184412002563,0.8807604908943176
tfidf,540,1498,10,5,0.07142857142857142,0.3,0.8,0.4363636363636363,0.6965657472610474,0.597449004650116
tfidf,541,1499,19,5,0.0,0.3157894736842105,0.8,0.45283018867924535,0.7145873308181763,0.7156772017478943
tfidf,542,15,15,5,0.0,0.3333333333333333,0.8,0.47058823529411764,0.6043022871017456,0.6331165432929993
tfidf,543,150,7,5,0.09090909090909091,0.14285714285714285,0.6,0.23076923076923073,0.5788853168487549,0.7061947584152222
tfidf,544,1500,12,5,0.13333333333333333,0.5,0.8,0.6153846153846154,0.754094123840332,0.8307066559791565
tfidf,545,1501,11,5,0.14285714285714285,0.6363636363636364,1.0,0.7777777777777778,0.7906846404075623,0.8829038143157959
tfidf,546,1502,13,5,0.0,0.23076923076923078,0.4,0.29268292682926833,0.5516442656517029,0.46085160970687866
tfidf,547,1503,14,5,0.0,0.14285714285714285,0.4,0.21052631578947364,0.6243672966957092,0.610366702079773
tfidf,548,1504,19,5,0.0,0.0,0.0,0.0,0.5306847095489502,0.6536905765533447
tfidf,549,1505,14,5,0.0,0.21428571428571427,0.4,0.27906976744186046,0.6280785799026489,0.5372666120529175
tfidf,550,1506,16,5,0.05,0.1875,0.6,0.2857142857142857,0.6244372129440308,0.6361060738563538
tfidf,551,1507,16,5,0.05,0.25,0.6,0.35294117647058826,0.7056042551994324,0.5598902702331543
tfidf,552,1508,6,5,0.0,0.16666666666666666,0.2,0.1818181818181818,0.5047558546066284,0.5943264365196228
tfidf,553,1509,23,5,0.0,0.13043478260869565,0.8,0.22429906542056074,0.6780236959457397,0.6906362175941467
tfidf,554,151,11,5,0.0,0.2727272727272727,0.6,0.37499999999999994,0.5520262718200684,0.6004558205604553
tfidf,555,1510,29,5,0.0625,0.2413793103448276,0.8,0.3708609271523179,0.6790461540222168,0.671513020992279
tfidf,556,1511,12,5,0.0625,0.16666666666666666,0.6,0.2608695652173913,0.6398210525512695,0.6465460658073425
tfidf,557,1512,10,5,0.15384615384615385,0.3,0.8,0.4363636363636363,0.7518965005874634,0.6883577704429626
tfidf,558,1513,9,5,0.07692307692307693,0.2222222222222222,0.8,0.3478260869565218,0.708092451095581,0.6848204731941223
tfidf,559,1514,12,5,0.0625,0.3333333333333333,0.8,0.47058823529411764,0.6678533554077148,0.7965915203094482
tfidf,560,1515,20,5,0.041666666666666664,0.45,0.8,0.5760000000000001,0.7241427302360535,0.8449709415435791
tfidf,561,1516,11,5,0.14285714285714285,0.5454545454545454,0.8,0.6486486486486486,0.7674282789230347,0.795386791229248
tfidf,562,1517,14,5,0.05555555555555555,0.2857142857142857,0.8,0.4210526315789473,0.7354869842529297,0.8743289113044739
tfidf,563,1518,20,5,0.041666666666666664,0.5,0.8,0.6153846153846154,0.718087375164032,0.7117979526519775
tfidf,564,1519,19,5,0.043478260869565216,0.21052631578947367,0.6,0.3116883116883116,0.6247095465660095,0.689232349395752
tfidf,565,152,9,5,0.0,0.2222222222222222,0.4,0.2857142857142857,0.6270079612731934,0.7516360878944397
tfidf,566,1520,15,5,0.0,0.26666666666666666,1.0,0.4210526315789474,0.7011517286300659,0.8209937214851379
tfidf,567,1521,14,5,0.0,0.07142857142857142,0.4,0.12121212121212122,0.5107981562614441,0.5375028252601624
tfidf,568,1522,8,5,0.08333333333333333,0.5,0.8,0.6153846153846154,0.7238820195198059,0.7371954917907715
tfidf,569,1523,12,5,0.0625,0.3333333333333333,0.8,0.47058823529411764,0.7538414597511292,0.8316949605941772
tfidf,570,1524,13,5,0.0,0.15384615384615385,0.4,0.2222222222222222,0.5417280197143555,0.5978399515151978
tfidf,571,1525,14,5,0.0,0.7142857142857143,1.0,0.8333333333333333,0.7453305721282959,0.7532392144203186
tfidf,572,1526,22,5,0.038461538461538464,0.045454545454545456,0.6,0.08450704225352113,0.5275681018829346,0.3036445379257202
tfidf,573,1527,12,5,0.13333333333333333,0.3333333333333333,0.8,0.47058823529411764,0.70479416847229,0.6071296334266663
tfidf,574,1528,12,5,0.0625,0.08333333333333333,0.2,0.11764705882352941,0.5540155172348022,0.5147936344146729
tfidf,575,1529,7,5,0.09090909090909091,0.2857142857142857,0.4,0.3333333333333333,0.5911698341369629,0.5600703358650208
tfidf,576,153,8,5,0.08333333333333333,0.375,0.8,0.5106382978723405,0.6913821697235107,0.6583093404769897
tfidf,577,1530,6,5,0.0,0.16666666666666666,0.6,0.2608695652173913,0.6174594163894653,0.8016645908355713
tfidf,578,1531,9,5,0.16666666666666666,0.4444444444444444,1.0,0.6153846153846153,0.8101164102554321,0.8067891597747803
tfidf,579,1532,6,5,0.2222222222222222,0.3333333333333333,0.6,0.42857142857142855,0.7067397832870483,0.8271333575248718
tfidf,580,1533,16,5,0.05,0.125,0.6,0.20689655172413793,0.6010469794273376,0.4338655173778534
tfidf,581,1534,13,5,0.058823529411764705,0.23076923076923078,0.8,0.3582089552238806,0.6345140933990479,0.6382350921630859
tfidf,582,1535,10,5,0.07142857142857142,0.1,0.2,0.13333333333333333,0.5302107334136963,0.5783936977386475
tfidf,583,1536,12,5,0.0625,0.5,0.8,0.6153846153846154,0.713776707649231,0.7432392239570618
tfidf,584,1537,12,5,0.13333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.697170078754425,0.5990216732025146
tfidf,585,1538,10,5,0.0,0.2,0.6,0.3,0.5843524932861328,0.585206151008606
tfidf,586,1539,8,5,0.0,0.0,0.0,0.0,0.22801706194877625,0.12130939215421677
tfidf,587,154,15,5,0.1111111111111111,0.4,0.8,0.5333333333333333,0.743645191192627,0.6767623424530029
tfidf,588,1540,12,5,0.0625,0.08333333333333333,0.4,0.13793103448275862,0.5194340944290161,0.6144424080848694
tfidf,589,1541,6,5,0.1,0.5,0.6,0.5454545454545454,0.7715851068496704,0.7485331296920776
tfidf,590,1542,6,5,0.1,0.16666666666666666,0.4,0.23529411764705882,0.5545110106468201,0.634112536907196
tfidf,591,1543,12,5,0.0,0.16666666666666666,0.6,0.2608695652173913,0.532884955406189,0.5485016703605652
tfidf,592,1544,9,5,0.07692307692307693,0.4444444444444444,0.6,0.5106382978723405,0.7024469375610352,0.75169438123703
tfidf,593,1545,6,5,0.2222222222222222,0.6666666666666666,1.0,0.8,0.8252663612365723,0.7301425337791443
tfidf,594,1546,8,5,0.18181818181818182,0.5,1.0,0.6666666666666666,0.7929126024246216,0.6283857822418213
tfidf,595,1547,20,5,0.041666666666666664,0.2,1.0,0.33333333333333337,0.7213137149810791,0.7650758624076843
tfidf,596,1548,7,5,0.09090909090909091,0.42857142857142855,0.8,0.5581395348837209,0.6973087191581726,0.7593541741371155
tfidf,597,1549,12,5,0.0,0.08333333333333333,1.0,0.15384615384615385,0.6640966534614563,0.5407673120498657
tfidf,598,155,15,5,0.0,0.5333333333333333,0.8,0.64,0.7099792957305908,0.8198581337928772
tfidf,599,1550,9,5,0.07692307692307693,0.1111111111111111,0.4,0.1739130434782609,0.5317652225494385,0.6357594728469849
tfidf,600,1551,10,5,0.0,0.3,0.4,0.34285714285714286,0.5618705749511719,0.7109411358833313
tfidf,601,1552,6,5,0.1,0.5,0.8,0.6153846153846154,0.7153692245483398,0.7579479217529297
tfidf,602,1553,13,5,0.0,0.15384615384615385,0.4,0.2222222222222222,0.5949771404266357,0.6101849675178528
tfidf,603,1554,8,5,0.08333333333333333,0.5,0.4,0.4444444444444445,0.6656906604766846,0.7352844476699829
tfidf,604,1555,7,5,0.09090909090909091,0.42857142857142855,0.2,0.27272727272727276,0.5795599818229675,0.6648349165916443
tfidf,605,1556,4,5,0.0,0.0,0.0,0.0,0.3266379237174988,0.3082742989063263
tfidf,606,1557,8,5,0.0,0.125,0.2,0.15384615384615385,0.5095672607421875,0.4649293124675751
tfidf,607,1558,7,5,0.0,0.14285714285714285,0.2,0.16666666666666666,0.4753280282020569,0.4882233738899231
tfidf,608,1559,6,5,0.2222222222222222,0.3333333333333333,0.6,0.42857142857142855,0.6722970604896545,0.6421970725059509
tfidf,609,156,11,5,0.06666666666666667,0.45454545454545453,1.0,0.625,0.770173192024231,0.7229328751564026
tfidf,610,1560,11,5,0.14285714285714285,0.2727272727272727,0.8,0.4067796610169491,0.734249472618103,0.6960614919662476
tfidf,611,1561,12,5,0.0625,0.3333333333333333,0.6,0.42857142857142855,0.731468141078949,0.7596961855888367
tfidf,612,1562,8,5,0.0,0.625,0.4,0.48780487804878053,0.6504433155059814,0.7524333596229553
tfidf,613,1563,10,5,0.07142857142857142,0.3,0.6,0.4,0.6665871143341064,0.8128668665885925
tfidf,614,1564,5,5,0.1111111111111111,0.2,0.6,0.3,0.6101536750793457,0.6919684410095215
tfidf,615,1565,8,5,0.3,0.375,0.8,0.5106382978723405,0.7809485197067261,0.8059189319610596
tfidf,616,1566,8,5,0.0,0.5,0.8,0.6153846153846154,0.7185415029525757,0.8209255337715149
tfidf,617,1567,8,5,0.18181818181818182,0.375,1.0,0.5454545454545454,0.7193388938903809,0.7996143102645874
tfidf,618,1568,12,5,0.13333333333333333,0.5,0.8,0.6153846153846154,0.7942320108413696,0.8178601861000061
tfidf,619,1569,14,5,0.0,0.2857142857142857,0.6,0.3870967741935483,0.6031069755554199,0.7357041835784912
tfidf,620,157,19,5,0.043478260869565216,0.3157894736842105,0.6,0.41379310344827586,0.6112128496170044,0.5728232264518738
tfidf,621,1570,9,5,0.0,0.3333333333333333,0.4,0.3636363636363636,0.6126762628555298,0.6452811360359192
tfidf,622,1571,16,5,0.0,0.3125,0.6,0.4109589041095891,0.6483824253082275,0.5287683606147766
tfidf,623,1572,15,5,0.05263157894736842,0.06666666666666667,0.6,0.12000000000000001,0.5871742963790894,0.4670713543891907
tfidf,624,1574,5,5,0.0,0.2,0.2,0.20000000000000004,0.6168633699417114,0.5738149285316467
tfidf,625,1578,3,5,0.0,0.3333333333333333,0.6,0.42857142857142855,0.6574471592903137,0.5749515295028687
tfidf,626,158,19,5,0.0,0.47368421052631576,0.6,0.5294117647058824,0.6366105079650879,0.6917532682418823
tfidf,627,1583,5,5,0.0,0.0,0.0,0.0,0.30716773867607117,0.20329973101615906
tfidf,628,1584,6,5,0.0,0.16666666666666666,0.2,0.1818181818181818,0.5169174671173096,0.3925977051258087
tfidf,629,1588,4,5,0.125,0.25,0.2,0.22222222222222224,0.5588150024414062,0.7114805579185486
tfidf,630,1589,8,5,0.08333333333333333,0.125,0.4,0.19047619047619047,0.6090310215950012,0.46244531869888306
tfidf,631,159,11,5,0.0,0.2727272727272727,1.0,0.42857142857142855,0.6596323251724243,0.7378193140029907
tfidf,632,1590,3,5,0.0,0.3333333333333333,0.2,0.25,0.5941707491874695,0.6782029867172241
tfidf,633,1591,10,5,0.15384615384615385,0.3,1.0,0.4615384615384615,0.7008028626441956,0.7965813279151917
tfidf,634,1592,8,5,0.0,0.125,0.2,0.15384615384615385,0.504936933517456,0.6714822053909302
tfidf,635,1593,14,5,0.0,0.14285714285714285,0.6,0.23076923076923073,0.5854955911636353,0.5808025002479553
tfidf,636,1594,13,5,0.0,0.15384615384615385,0.2,0.17391304347826086,0.5171258449554443,0.3759094774723053
tfidf,637,1595,14,5,0.0,0.21428571428571427,0.8,0.3380281690140845,0.6146064400672913,0.5781154036521912
tfidf,638,1596,15,5,0.1111111111111111,0.6,0.8,0.6857142857142857,0.7701603770256042,0.747590184211731
tfidf,639,1597,23,5,0.0,0.08695652173913043,0.4,0.14285714285714285,0.5615473389625549,0.5688658356666565
tfidf,640,1598,20,5,0.0,0.2,0.4,0.26666666666666666,0.6092315912246704,0.7465453743934631
tfidf,641,1599,22,5,0.0,0.4090909090909091,0.6,0.4864864864864865,0.6261827945709229,0.6329030990600586
tfidf,642,16,12,5,0.0,0.25,0.2,0.22222222222222224,0.47466808557510376,0.4690205454826355
tfidf,643,160,6,5,0.0,0.3333333333333333,0.4,0.3636363636363636,0.5682030916213989,0.41226905584335327
tfidf,644,1600,17,5,0.047619047619047616,0.17647058823529413,1.0,0.3,0.6346216201782227,0.5231463313102722
tfidf,645,1601,12,5,0.0,0.25,1.0,0.4,0.6905826330184937,0.8006861805915833
tfidf,646,1602,16,5,0.05,0.25,0.6,0.35294117647058826,0.626365065574646,0.6338521838188171
tfidf,647,1603,15,5,0.05263157894736842,0.2,0.6,0.3,0.6325105428695679,0.5615009069442749
tfidf,648,1604,24,5,0.0,0.16666666666666666,0.8,0.27586206896551724,0.5874993801116943,0.5179919004440308
tfidf,649,1605,16,5,0.0,0.25,0.4,0.3076923076923077,0.5080866813659668,0.5293183922767639
tfidf,650,1606,18,5,0.0,0.05555555555555555,0.2,0.08695652173913045,0.4011775851249695,0.43155422806739807
tfidf,651,1607,15,5,0.05263157894736842,0.4,1.0,0.5714285714285715,0.7454530000686646,0.816149890422821
tfidf,652,1608,14,5,0.05555555555555555,0.2857142857142857,0.8,0.4210526315789473,0.6691303849220276,0.7024741768836975
tfidf,653,1609,18,5,0.0,0.2222222222222222,0.6,0.32432432432432434,0.5825706720352173,0.5983195304870605
tfidf,654,161,5,5,0.0,0.4,0.2,0.26666666666666666,0.6096111536026001,0.5328681468963623
tfidf,655,1610,18,5,0.045454545454545456,0.16666666666666666,0.8,0.27586206896551724,0.6675517559051514,0.7594229578971863
tfidf,656,1611,9,5,0.07692307692307693,0.2222222222222222,0.4,0.2857142857142857,0.7046774625778198,0.7868363261222839
tfidf,657,1613,21,5,0.04,0.2857142857142857,0.8,0.4210526315789473,0.6715587377548218,0.7459174394607544
tfidf,658,1614,18,5,0.09523809523809523,0.16666666666666666,0.8,0.27586206896551724,0.6389306783676147,0.569559633731842
tfidf,659,1615,18,5,0.045454545454545456,0.1111111111111111,0.6,0.18750000000000003,0.6365447044372559,0.768802285194397
tfidf,660,1616,10,5,0.07142857142857142,0.3,0.8,0.4363636363636363,0.7247939109802246,0.7301763296127319
tfidf,661,1617,15,5,0.05263157894736842,0.26666666666666666,1.0,0.4210526315789474,0.6647130250930786,0.7344644069671631
tfidf,662,1618,14,5,0.0,0.21428571428571427,0.6,0.3157894736842105,0.6428966522216797,0.6759424209594727
tfidf,663,1619,9,5,0.07692307692307693,0.4444444444444444,0.8,0.5714285714285714,0.7231794595718384,0.8056128621101379
tfidf,664,162,10,5,0.0,0.2,0.8,0.32000000000000006,0.6445931196212769,0.7126010060310364
tfidf,665,1620,15,5,0.05263157894736842,0.5333333333333333,0.6,0.5647058823529412,0.7217018604278564,0.7620524168014526
tfidf,666,1621,17,5,0.0,0.17647058823529413,0.2,0.18750000000000003,0.5151664614677429,0.560427725315094
tfidf,667,1622,11,5,0.0,0.2727272727272727,0.6,0.37499999999999994,0.6176016926765442,0.6548027992248535
tfidf,668,1623,11,5,0.0,0.18181818181818182,0.6,0.27906976744186046,0.6955081820487976,0.7504578232765198
tfidf,669,1624,19,5,0.043478260869565216,0.21052631578947367,0.6,0.3116883116883116,0.6748698949813843,0.6485119462013245
tfidf,670,1625,13,5,0.058823529411764705,0.15384615384615385,0.8,0.25806451612903225,0.6358442306518555,0.5874301195144653
tfidf,671,1626,13,5,0.125,0.38461538461538464,1.0,0.5555555555555556,0.7272697687149048,0.8135743141174316
tfidf,672,1627,20,5,0.041666666666666664,0.2,0.6,0.3,0.6349687576293945,0.6592363119125366
tfidf,673,1628,18,5,0.0,0.16666666666666666,0.8,0.27586206896551724,0.5786620378494263,0.628389835357666
tfidf,674,1629,23,5,0.0,0.21739130434782608,0.4,0.28169014084507044,0.5834559202194214,0.6521648168563843
tfidf,675,163,10,5,0.0,0.2,0.4,0.26666666666666666,0.5829144716262817,0.6592214107513428
tfidf,676,1630,9,5,0.0,0.2222222222222222,0.8,0.3478260869565218,0.680825412273407,0.7950934767723083
tfidf,677,1631,8,5,0.0,0.25,0.4,0.3076923076923077,0.5463886857032776,0.42670032382011414
tfidf,678,1632,14,5,0.05555555555555555,0.14285714285714285,0.8,0.24242424242424243,0.6505069732666016,0.8270859122276306
tfidf,679,1633,19,5,0.043478260869565216,0.15789473684210525,0.8,0.26373626373626374,0.6347065567970276,0.5384450554847717
tfidf,680,1634,10,5,0.0,0.5,0.6,0.5454545454545454,0.7060176134109497,0.7583931088447571
tfidf,681,1635,8,5,0.0,0.25,0.4,0.3076923076923077,0.5010273456573486,0.5220863223075867
tfidf,682,1636,6,5,0.1,0.8333333333333334,0.8,0.816326530612245,0.8638927936553955,0.8533089756965637
tfidf,683,1637,6,5,0.0,0.6666666666666666,0.8,0.7272727272727272,0.713502049446106,0.8254101872444153
tfidf,684,1638,11,5,0.0,0.2727272727272727,0.4,0.3243243243243243,0.5649914741516113,0.6044521927833557
tfidf,685,1639,2,5,0.0,0.0,0.0,0.0,0.2826176881790161,0.19580182433128357
tfidf,686,164,7,5,0.2,0.42857142857142855,1.0,0.6,0.7979458570480347,0.8658618330955505
tfidf,687,1640,7,5,0.09090909090909091,0.14285714285714285,0.2,0.16666666666666666,0.46724411845207214,0.24857817590236664
tfidf,688,1641,7,5,0.0,0.14285714285714285,0.4,0.21052631578947364,0.5751820802688599,0.6654974222183228
tfidf,689,1642,17,5,0.0,0.11764705882352941,0.4,0.1818181818181818,0.5694621205329895,0.5993509292602539
tfidf,690,1643,14,5,0.1875,0.21428571428571427,1.0,0.35294117647058826,0.7473506927490234,0.7728089690208435
tfidf,691,1644,17,5,0.0,0.23529411764705882,1.0,0.38095238095238093,0.7039442658424377,0.6554227471351624
tfidf,692,1645,16,5,0.0,0.1875,0.6,0.2857142857142857,0.6253025531768799,0.5428040027618408
tfidf,693,1646,20,5,0.0,0.1,0.6,0.17142857142857143,0.6160547137260437,0.609637439250946
tfidf,694,1647,12,5,0.0,0.16666666666666666,0.4,0.23529411764705882,0.5505868792533875,0.6663830876350403
tfidf,695,1648,4,5,0.2857142857142857,0.75,0.8,0.7741935483870969,0.8218643665313721,0.8621981739997864
tfidf,696,1649,7,5,0.0,0.5714285714285714,0.8,0.6666666666666666,0.7082104682922363,0.7385762929916382
