insumo_row,eid,matches_published
873,2-s2.0-85057399391,True
874,2-s2.0-85057365695,True
875,2-s2.0-85057083942,True
876,2-s2.0-85025312293,True
877,2-s2.0-85023821284,True
878,2-s2.0-85023474807,True
879,2-s2.0-85012100145,True
880,2-s2.0-85010629601,True
881,2-s2.0-85008058010,True
882,2-s2.0-85007807945,True
883,2-s2.0-85006502524,True
884,2-s2.0-84996214022,True
885,2-s2.0-84993728836,True
886,2-s2.0-84992905091,True
887,2-s2.0-84992889684,True
888,2-s2.0-84992791776,True
889,2-s2.0-84964556604,True
890,2-s2.0-84964545685,True
891,2-s2.0-84964542781,True
892,2-s2.0-84964529979,True
893,2-s2.0-84964510444,True
894,2-s2.0-84964507882,True
895,2-s2.0-84964507250,True
896,2-s2.0-84964502148,True
897,2-s2.0-84964447135,True
898,2-s2.0-84964432737,True
899,2-s2.0-84964425589,True
900,2-s2.0-84963922841,True
901,2-s2.0-84961800979,True
902,2-s2.0-84959053346,True
903,2-s2.0-84949310242,True
904,2-s2.0-84949206867,True
905,2-s2.0-84948673159,True
906,2-s2.0-84948447651,True
907,2-s2.0-84945561601,True
908,2-s2.0-84938769368,True
909,2-s2.0-84937376240,True
910,2-s2.0-84931094077,True
911,2-s2.0-84923766708,True
912,2-s2.0-84911431620,True
913,2-s2.0-84904042788,True
914,2-s2.0-84896977339,True
915,2-s2.0-84893487951,True
916,2-s2.0-84893033115,True
917,2-s2.0-84874996098,True
918,2-s2.0-84871577510,True
919,2-s2.0-84867354030,True
920,2-s2.0-84867325316,True
921,2-s2.0-84867311827,True
922,2-s2.0-84864696083,True
923,2-s2.0-84860498287,True
924,2-s2.0-80052562153,True
925,2-s2.0-79958151151,True
926,2-s2.0-79956147606,True
927,2-s2.0-77953220212,True
928,2-s2.0-77952430743,True
929,2-s2.0-77951566249,True
930,2-s2.0-77951250571,True
931,2-s2.0-77950792638,True
932,2-s2.0-68949219720,True
933,2-s2.0-67650225234,True
934,2-s2.0-62949191235,True
935,2-s2.0-62249126626,True
936,2-s2.0-60349109728,True
937,2-s2.0-54049084462,True
938,2-s2.0-53149093842,True
939,2-s2.0-52649141094,True
940,2-s2.0-52649109287,True
941,2-s2.0-52649103513,True
942,2-s2.0-52449095367,True
943,2-s2.0-5144219613,True
944,2-s2.0-4944258304,True
945,2-s2.0-4043181111,True
946,2-s2.0-4043144146,True
947,2-s2.0-38649117833,True
948,2-s2.0-37249079782,True
949,2-s2.0-36348955652,True
950,2-s2.0-35248815561,True
951,2-s2.0-34447131851,True
952,2-s2.0-34249886545,True
953,2-s2.0-34249138404,True
954,2-s2.0-34247448427,True
955,2-s2.0-34247439100,True
956,2-s2.0-33846172094,True
957,2-s2.0-33845870563,True
958,2-s2.0-33751113680,True
959,2-s2.0-33750538121,True
960,2-s2.0-33645426866,True
961,2-s2.0-33645147375,True
962,2-s2.0-31244435209,True
963,2-s2.0-31244435171,True
964,2-s2.0-3042583186,True
965,2-s2.0-3042546829,True
966,2-s2.0-3042517635,True
967,2-s2.0-27844501887,True
968,2-s2.0-26044480957,True
969,2-s2.0-25844431758,True
970,2-s2.0-25144480755,True
971,2-s2.0-23844509230,True
972,2-s2.0-23844493146,True
973,2-s2.0-23844492550,True
974,2-s2.0-23844483226,True
975,2-s2.0-23044535037,True
976,2-s2.0-23044533207,True
977,2-s2.0-23044528724,True
978,2-s2.0-21944440040,True
979,2-s2.0-21244505256,True
980,2-s2.0-1842678377,True
981,2-s2.0-17444448456,True
982,2-s2.0-17444370977,True
983,2-s2.0-17244373066,True
984,2-s2.0-12844249194,True
985,2-s2.0-0345424649,True
986,2-s2.0-0345295031,True
987,2-s2.0-0141651922,True
988,2-s2.0-0039486304,True
989,2-s2.0-0038115630,True
990,2-s2.0-0038075789,True
991,2-s2.0-0037648752,True
992,2-s2.0-0037648655,True
993,2-s2.0-0037005350,True
994,2-s2.0-0037005233,True
995,2-s2.0-0036995010,True
996,2-s2.0-0036992518,True
997,2-s2.0-0036991453,True
998,2-s2.0-0036985340,True
999,2-s2.0-0036983279,True
1000,2-s2.0-0036965725,True
1001,2-s2.0-0036957155,True
1002,2-s2.0-0036954948,True
1003,2-s2.0-0036954346,True
1004,2-s2.0-0036952952,True
1005,2-s2.0-0036949772,True
1006,2-s2.0-0036884458,True
1007,2-s2.0-0036876640,True
1008,2-s2.0-0036861856,True
1009,2-s2.0-0036830817,True
1010,2-s2.0-0036770326,True
1011,2-s2.0-0036763653,True
1012,2-s2.0-0036763159,True
1013,2-s2.0-0036763139,True
1014,2-s2.0-0036730465,True
1015,2-s2.0-0036717420,True
1016,2-s2.0-0036696391,True
1017,2-s2.0-0036692178,True
1018,2-s2.0-0036687052,True
1019,2-s2.0-0036660588,True
1020,2-s2.0-0036638556,True
1021,2-s2.0-0036630481,True
1022,2-s2.0-0036613838,True
1023,2-s2.0-0036613602,True
1024,2-s2.0-0036598284,True
1025,2-s2.0-0036580110,True
1026,2-s2.0-0036579683,True
1027,2-s2.0-0036550052,True
1028,2-s2.0-0036546467,True
1029,2-s2.0-0036480507,True
1030,2-s2.0-0036466635,True
1031,2-s2.0-0036465333,True
1032,2-s2.0-0036459853,True
1033,2-s2.0-0036459730,True
1034,2-s2.0-0036457574,True
1035,2-s2.0-0036455323,True
1036,2-s2.0-0036428502,True
1037,2-s2.0-0036376955,True
1038,2-s2.0-0036375343,True
1039,2-s2.0-0036375341,True
1040,2-s2.0-0036375306,True
1041,2-s2.0-0036351814,True
1042,2-s2.0-0036347356,True
1043,2-s2.0-0036274626,True
1044,2-s2.0-0036257449,True
1045,2-s2.0-0036255082,True
1046,2-s2.0-0036229942,True
1047,2-s2.0-0036168754,True
1048,2-s2.0-0036138135,True
1049,2-s2.0-0036134198,True
1050,2-s2.0-0036133437,True
1051,2-s2.0-0036132984,True
1052,2-s2.0-0036118291,True
1053,2-s2.0-0036109280,True
1054,2-s2.0-0036065352,True
1055,2-s2.0-0036060734,True
1056,2-s2.0-0036057951,True
1057,2-s2.0-0036052467,True
1058,2-s2.0-0036044885,True
1059,2-s2.0-0036036145,True
1060,2-s2.0-0036036052,True
1061,2-s2.0-0036014602,True
1062,2-s2.0-0036012258,True
1063,2-s2.0-0036011956,True
1064,2-s2.0-0036003714,True
1065,2-s2.0-0036001506,True
1066,2-s2.0-0035997462,True
1067,2-s2.0-0035995594,True
1068,2-s2.0-0035995583,True
1069,2-s2.0-0035744497,True
1070,2-s2.0-0012529708,True
1071,2-s2.0-0012004559,True
1072,2-s2.0-0010061572,True
1073,2-s2.0-85133281749,True
1074,2-s2.0-0037805705,True
1075,2-s2.0-0346317159,True
1076,2-s2.0-0348048771,True
1077,2-s2.0-0346965846,True
1078,2-s2.0-0344738015,True
1079,2-s2.0-0344305797,True
1080,2-s2.0-85190633512,True
1081,2-s2.0-8844276156,True
1082,2-s2.0-8744317090,True
1083,2-s2.0-8744315771,True
1084,2-s2.0-8744312919,True
1085,2-s2.0-8744312709,True
1086,2-s2.0-8744310801,True
1087,2-s2.0-8744310754,True
1088,2-s2.0-8744308966,True
1089,2-s2.0-8744308211,True
1090,2-s2.0-8744308104,True
1091,2-s2.0-8744307990,True
1092,2-s2.0-8744305956,True
1093,2-s2.0-8744305891,True
1094,2-s2.0-8744303072,True
1095,2-s2.0-8744302021,True
1096,2-s2.0-8744301883,True
1097,2-s2.0-8744300844,True
1098,2-s2.0-8744299901,True
1099,2-s2.0-8744298471,True
1100,2-s2.0-8744298294,True
1101,2-s2.0-8744297313,True
1102,2-s2.0-8744297229,True
1103,2-s2.0-8744294871,True
1104,2-s2.0-8744293845,True
1105,2-s2.0-8744293010,True
1106,2-s2.0-8744290914,True
1107,2-s2.0-8744287443,True
1108,2-s2.0-8744285730,True
1109,2-s2.0-8744285597,True
1110,2-s2.0-8744282583,True
1111,2-s2.0-8744279187,True
1112,2-s2.0-8744275467,True
1113,2-s2.0-8744275312,True
1114,2-s2.0-8744272270,True
1115,2-s2.0-8744267394,True
1116,2-s2.0-8744263903,True
1117,2-s2.0-8744263867,True
1118,2-s2.0-8744259925,True
1119,2-s2.0-8744259920,True
1120,2-s2.0-8744259731,True
1121,2-s2.0-8744256849,True
1122,2-s2.0-8744255391,True
1123,2-s2.0-8744254700,True
1124,2-s2.0-8744254634,True
1125,2-s2.0-8744254534,True
1126,2-s2.0-8744253499,True
1127,2-s2.0-8744250203,True
1128,2-s2.0-8744249373,True
1129,2-s2.0-8744249073,True
1130,2-s2.0-8744247351,True
1131,2-s2.0-8744247232,True
1132,2-s2.0-8744246156,True
1133,2-s2.0-8744243388,True
1134,2-s2.0-8744241733,True
1135,2-s2.0-8744238149,True
1136,2-s2.0-8744238063,True
1137,2-s2.0-8744237048,True
1138,2-s2.0-8744236027,True
1139,2-s2.0-8744236019,True
1140,2-s2.0-8744235074,True
1141,2-s2.0-8744233185,True
1142,2-s2.0-8744233106,True
1143,2-s2.0-8744231944,True
1144,2-s2.0-8744229030,True
1145,2-s2.0-8744228045,True
1146,2-s2.0-8744225943,True
1147,2-s2.0-8744223293,True
1148,2-s2.0-8744222684,True
1149,2-s2.0-8744222568,True
1150,2-s2.0-8744220703,True
1151,2-s2.0-8744220471,True
1152,2-s2.0-85164458650,True
1153,2-s2.0-85069774929,True
1154,2-s2.0-85040437593,True
1155,2-s2.0-84882725697,True
1156,2-s2.0-84882501919,True
1157,2-s2.0-84879377894,True
1158,2-s2.0-84867369273,True
1159,2-s2.0-79955121764,True
1160,2-s2.0-68449083694,True
1161,2-s2.0-4944235369,True
1162,2-s2.0-47349099545,True
1163,2-s2.0-4143148888,True
1164,2-s2.0-4043080671,True
1165,2-s2.0-3843119950,True
1166,2-s2.0-3843119948,True
1167,2-s2.0-3843118841,True
1168,2-s2.0-3843115620,True
1169,2-s2.0-3843105869,True
1170,2-s2.0-3843085125,True
1171,2-s2.0-3843082912,True
1172,2-s2.0-3843058015,True
1173,2-s2.0-3543040057,True
1174,2-s2.0-3543012297,True
1175,2-s2.0-3542998125,True
1176,2-s2.0-33847641222,True
1177,2-s2.0-33845223666,True
1178,2-s2.0-33748665484,True
1179,2-s2.0-33744970376,True
1180,2-s2.0-33644998360,True
1181,2-s2.0-31544444960,True
1182,2-s2.0-3142689168,True
1183,2-s2.0-3142669980,True
1184,2-s2.0-3042539606,True
1185,2-s2.0-27944497981,True
1186,2-s2.0-22344451928,True
1187,2-s2.0-22344442645,True
1188,2-s2.0-20844450050,True
1189,2-s2.0-20844447879,True
1190,2-s2.0-20844438498,True
1191,2-s2.0-18844432170,True
1192,2-s2.0-18844410836,True
1193,2-s2.0-18844380232,True
1194,2-s2.0-1842585954,True
1195,2-s2.0-1842533317,True
1196,2-s2.0-1642560932,True
1197,2-s2.0-1642560845,True
1198,2-s2.0-1642560805,True
1199,2-s2.0-1642520630,True
1200,2-s2.0-1642519985,True
1201,2-s2.0-1642519814,True
1202,2-s2.0-1642519786,True
1203,2-s2.0-1642479289,True
1204,2-s2.0-1642479278,True
1205,2-s2.0-1642479271,True
1206,2-s2.0-1642479174,True
1207,2-s2.0-1642438967,True
1208,2-s2.0-1642438965,True
1209,2-s2.0-1642438932,True
1210,2-s2.0-1642438901,True
1211,2-s2.0-1642438271,True
1212,2-s2.0-1642438221,True
1213,2-s2.0-1642438220,True
1214,2-s2.0-1642438217,True
1215,2-s2.0-1642438215,True
1216,2-s2.0-1642438023,True
1217,2-s2.0-1642438014,True
1218,2-s2.0-1642436738,True
1219,2-s2.0-1542644648,True
1220,2-s2.0-1542621320,True
1221,2-s2.0-1542537513,True
1222,2-s2.0-1542516767,True
1223,2-s2.0-1542432966,True
1224,2-s2.0-1542432735,True
1225,2-s2.0-1542432697,True
1226,2-s2.0-1542411983,True
1227,2-s2.0-1542400655,True
1228,2-s2.0-1542377643,True
1229,2-s2.0-1542377610,True
1230,2-s2.0-1542359925,True
1231,2-s2.0-10044223683,True
1232,2-s2.0-0942288965,True
1233,2-s2.0-0347900402,True
1234,2-s2.0-0346640232,True
1235,2-s2.0-0346361701,True
1236,2-s2.0-84909120132,True
1237,2-s2.0-84909063568,True
1238,2-s2.0-0242592290,True
1239,2-s2.0-0242363795,True
1240,2-s2.0-0242269070,True
1241,2-s2.0-17444439150,True
1242,2-s2.0-0344827255,True
1243,2-s2.0-0242719929,True
1244,2-s2.0-0242456267,True
1245,2-s2.0-0142041430,True
1246,2-s2.0-0142030643,True
1247,2-s2.0-0142030642,True
1248,2-s2.0-0242577441,True
1249,2-s2.0-85083930225,True
1250,2-s2.0-0142007804,True
1251,2-s2.0-0013327006,True
1252,2-s2.0-84909264513,True
1253,2-s2.0-84909242780,True
1254,2-s2.0-84908979617,True
1255,2-s2.0-0141998660,True
1256,2-s2.0-85150157920,True
1257,2-s2.0-85006272197,True
1258,2-s2.0-2442443302,True
1259,2-s2.0-1642436940,True
1260,2-s2.0-13944275621,True
1261,2-s2.0-0642279352,True
1262,2-s2.0-0242607657,True
1263,2-s2.0-0141869020,True
1264,2-s2.0-0141828228,True
1265,2-s2.0-0141818370,True
1266,2-s2.0-17144456846,True
1267,2-s2.0-84908902307,True
1268,2-s2.0-84905784554,True
1269,2-s2.0-84905779797,True
1270,2-s2.0-84905766175,True
1271,2-s2.0-84905764604,True
1272,2-s2.0-84905763986,True
1273,2-s2.0-84905759191,True
1274,2-s2.0-85164672741,True
1275,2-s2.0-85040415069,True
1276,2-s2.0-85020225363,True
1277,2-s2.0-84982214600,True
1278,2-s2.0-33746483389,True
1279,2-s2.0-33645007827,True
1280,2-s2.0-3142581342,True
1281,2-s2.0-2942704957,True
1282,2-s2.0-2642580843,True
1283,2-s2.0-2642524301,True
1284,2-s2.0-0347132397,True
1285,2-s2.0-0242428872,True
1286,2-s2.0-0142124888,True
1287,2-s2.0-0141938521,True
1288,2-s2.0-0141595314,True
1289,2-s2.0-0141567814,True
1290,2-s2.0-0042941729,True
1291,2-s2.0-0041804150,True
1292,2-s2.0-0042931333,True
1293,2-s2.0-0042074631,True
1294,2-s2.0-0041524290,True
1295,2-s2.0-0042347765,True
1296,2-s2.0-0043270450,True
1297,2-s2.0-0043133597,True
1298,2-s2.0-0038491415,True
1299,2-s2.0-0038167308,True
1300,2-s2.0-0037477603,True
1301,2-s2.0-0037929563,True
1302,2-s2.0-85180841594,True
1303,2-s2.0-84942315187,True
1304,2-s2.0-84942311265,True
1305,2-s2.0-84942309909,True
1306,2-s2.0-84942308865,True
1307,2-s2.0-84906041934,True
1308,2-s2.0-81255189162,True
1309,2-s2.0-79958085813,True
1310,2-s2.0-3042840196,True
1311,2-s2.0-3042751918,True
1312,2-s2.0-1942471720,True
1313,2-s2.0-0042921267,True
1314,2-s2.0-0041365927,True
1315,2-s2.0-0037821798,True
1316,2-s2.0-0038710923,True
1317,2-s2.0-0038034404,True
1318,2-s2.0-84903659328,True
1319,2-s2.0-84903655994,True
1320,2-s2.0-84896674354,True
1321,2-s2.0-84885593709,True
1322,2-s2.0-24644484161,True
1323,2-s2.0-0348217997,True
1324,2-s2.0-0038505601,True
1325,2-s2.0-0038324228,True
1326,2-s2.0-0038290399,True
1327,2-s2.0-0037804708,True
1328,2-s2.0-85083927554,True
1329,2-s2.0-0037245285,True
1330,2-s2.0-8644238719,True
1331,2-s2.0-84956754655,True
1332,2-s2.0-77953256586,True
1333,2-s2.0-4544257401,True
1334,2-s2.0-18944370679,True
1335,2-s2.0-0038408585,True
1336,2-s2.0-0037644569,True
1337,2-s2.0-0037235674,True
1338,2-s2.0-0037471032,True
1339,2-s2.0-60949629822,True
1340,2-s2.0-33645161681,True
1341,2-s2.0-18744413672,True
1342,2-s2.0-0141534887,True
1343,2-s2.0-0038544502,True
1344,2-s2.0-0037630373,True
1345,2-s2.0-0037373945,True
1346,2-s2.0-0037365905,True
1347,2-s2.0-0037364536,True
1348,2-s2.0-0037363507,True
1349,2-s2.0-0037361643,True
1350,2-s2.0-0037236240,True
1351,2-s2.0-0037217198,True
1352,2-s2.0-3042604835,True
1353,2-s2.0-0037315514,True
1354,2-s2.0-0037305816,True
1355,2-s2.0-0037297430,True
1356,2-s2.0-0037295691,True
1357,2-s2.0-0037474094,True
1358,2-s2.0-9444295419,True
1359,2-s2.0-85183942962,True
1360,2-s2.0-85159619155,True
1361,2-s2.0-85152815480,True
1362,2-s2.0-85140185608,True
1363,2-s2.0-85140105306,True
1364,2-s2.0-85139718622,True
1365,2-s2.0-85139687327,True
1366,2-s2.0-85139622321,True
1367,2-s2.0-85139609319,True
1368,2-s2.0-85139354329,True
1369,2-s2.0-85139349618,True
1370,2-s2.0-85139344728,True
1371,2-s2.0-85139337173,True
1372,2-s2.0-85139335511,True
1373,2-s2.0-85139334949,True
1374,2-s2.0-85139322050,True
1375,2-s2.0-85139310363,True
1376,2-s2.0-85139283398,True
1377,2-s2.0-85138963340,True
1378,2-s2.0-85138950531,True
1379,2-s2.0-85138944889,True
1380,2-s2.0-85138937627,True
1381,2-s2.0-85138936560,True
1382,2-s2.0-85138928907,True
1383,2-s2.0-85138900319,True
1384,2-s2.0-85138887007,True
1385,2-s2.0-85138879943,True
1386,2-s2.0-85133054352,True
1387,2-s2.0-85075051278,True
1388,2-s2.0-85066206074,True
1389,2-s2.0-85066196083,True
1390,2-s2.0-85065367823,True
1391,2-s2.0-85064783325,True
1392,2-s2.0-85064777825,True
1393,2-s2.0-85064450000,True
1394,2-s2.0-85064305759,True
1395,2-s2.0-85057414299,True
1396,2-s2.0-85042012139,True
1397,2-s2.0-85032773277,True
1398,2-s2.0-85032753574,True
1399,2-s2.0-85032751408,True
1400,2-s2.0-85032075251,True
1401,2-s2.0-85025361736,True
1402,2-s2.0-85023795773,True
1403,2-s2.0-85023708718,True
1404,2-s2.0-85023567830,True
1405,2-s2.0-85016800734,True
1406,2-s2.0-85011468723,True
1407,2-s2.0-85009628536,True
1408,2-s2.0-85009555983,True
1409,2-s2.0-85009545169,True
1410,2-s2.0-85009044096,True
1411,2-s2.0-85001874930,True
1412,2-s2.0-85001820113,True
1413,2-s2.0-84992813033,True
1414,2-s2.0-84986147801,True
1415,2-s2.0-84978906185,True
1416,2-s2.0-84978320685,True
1417,2-s2.0-84954443134,True
1418,2-s2.0-84954416431,True
1419,2-s2.0-84951179733,True
1420,2-s2.0-84949817602,True
1421,2-s2.0-84949771538,True
1422,2-s2.0-84946094111,True
1423,2-s2.0-84946092876,True
1424,2-s2.0-84946084266,True
1425,2-s2.0-84946079540,True
1426,2-s2.0-84946079532,True
1427,2-s2.0-84946063960,True
1428,2-s2.0-84946060742,True
1429,2-s2.0-84946060675,True
1430,2-s2.0-84946057974,True
1431,2-s2.0-84946057064,True
1432,2-s2.0-84946052191,True
1433,2-s2.0-84946047568,True
1434,2-s2.0-84946039493,True
1435,2-s2.0-84946037568,True
1436,2-s2.0-84946029991,True
1437,2-s2.0-84946019447,True
1438,2-s2.0-84945972873,True
1439,2-s2.0-84945968931,True
1440,2-s2.0-84945962122,True
1441,2-s2.0-84945960843,True
1442,2-s2.0-84945912135,True
1443,2-s2.0-84945547840,True
1444,2-s2.0-84945197712,True
1445,2-s2.0-84944323418,True
1446,2-s2.0-84943745846,True
1447,2-s2.0-84943640298,True
1448,2-s2.0-84941214021,True
1449,2-s2.0-84941212025,True
1450,2-s2.0-84927067428,True
1451,2-s2.0-84925630727,True
1452,2-s2.0-84917521265,True
1453,2-s2.0-84909374473,True
1454,2-s2.0-84906017825,True
1455,2-s2.0-84904366767,True
1456,2-s2.0-84904363037,True
1457,2-s2.0-84904037029,True
1458,2-s2.0-84902221359,True
1459,2-s2.0-84896878648,True
1460,2-s2.0-84876317752,True
1461,2-s2.0-84871560756,True
1462,2-s2.0-84867436241,True
1463,2-s2.0-84867435669,True
1464,2-s2.0-84867428904,True
1465,2-s2.0-84867415356,True
1466,2-s2.0-84867410905,True
1467,2-s2.0-84867385382,True
1468,2-s2.0-84867384209,True
1469,2-s2.0-84867357668,True
1470,2-s2.0-84867349863,True
1471,2-s2.0-8344255289,True
1472,2-s2.0-8344251855,True
1473,2-s2.0-79960301063,True
1474,2-s2.0-79959635178,True
1475,2-s2.0-79551677051,True
1476,2-s2.0-78651565502,True
1477,2-s2.0-78650954759,True
1478,2-s2.0-78649826694,True
1479,2-s2.0-77954690419,True
1480,2-s2.0-77952904988,True
1481,2-s2.0-77952689097,True
1482,2-s2.0-77951181087,True
1483,2-s2.0-77950832080,True
1484,2-s2.0-77949550413,True
1485,2-s2.0-77249142321,True
1486,2-s2.0-7444242805,True
1487,2-s2.0-70350162705,True
1488,2-s2.0-66149185586,True
1489,2-s2.0-6344265691,True
1490,2-s2.0-6344256880,True
1491,2-s2.0-6344226711,True
1492,2-s2.0-61049370819,True
1493,2-s2.0-54949152553,True
1494,2-s2.0-5444244423,True
1495,2-s2.0-47049097028,True
1496,2-s2.0-4243057181,True
1497,2-s2.0-40949130335,True
1498,2-s2.0-38649105735,True
1499,2-s2.0-3843139463,True
1500,2-s2.0-3843118839,True
1501,2-s2.0-3843116642,True
1502,2-s2.0-3843064564,True
1503,2-s2.0-3843056907,True
1504,2-s2.0-35248892399,True
1505,2-s2.0-35248875306,True
1506,2-s2.0-35148898010,True
1507,2-s2.0-35048868430,True
1508,2-s2.0-35048855746,True
1509,2-s2.0-35048847459,True
1510,2-s2.0-34848812742,True
1511,2-s2.0-34648863686,True
1512,2-s2.0-34548190198,True
1513,2-s2.0-34147099834,True
1514,2-s2.0-33750544817,True
1515,2-s2.0-33750071512,True
1516,2-s2.0-33745404127,True
1517,2-s2.0-3142673538,True
1518,2-s2.0-31344433069,True
1519,2-s2.0-3042667512,True
1520,2-s2.0-3042644142,True
1521,2-s2.0-3042638486,True
1522,2-s2.0-3042555357,True
1523,2-s2.0-30244562787,True
1524,2-s2.0-2642541840,True
1525,2-s2.0-22944443721,True
1526,2-s2.0-21944448095,True
1527,2-s2.0-21644488147,True
1528,2-s2.0-2142858759,True
1529,2-s2.0-2142713986,True
1530,2-s2.0-2142640313,True
1531,2-s2.0-21244473350,True
1532,2-s2.0-19244372768,True
1533,2-s2.0-1842581807,True
1534,2-s2.0-1842579390,True
1535,2-s2.0-1642523612,True
1536,2-s2.0-1642414241,True
1537,2-s2.0-1642309478,True
1538,2-s2.0-1542750434,True
1539,2-s2.0-1542607745,True
1540,2-s2.0-1542537543,True
1541,2-s2.0-1542499199,True
1542,2-s2.0-1542398145,True
1543,2-s2.0-1542378370,True
1544,2-s2.0-1442264213,True
1545,2-s2.0-13644276179,True
1546,2-s2.0-1342325634,True
1547,2-s2.0-1142287626,True
1548,2-s2.0-105007130975,True
1549,2-s2.0-105007130960,True
1550,2-s2.0-105007130925,True
1551,2-s2.0-105007130897,True
1552,2-s2.0-105007130822,True
1553,2-s2.0-0742289154,True
1554,2-s2.0-0642312907,True
1555,2-s2.0-0642273277,True
1556,2-s2.0-0346327100,True
1557,2-s2.0-0345375537,True
1558,2-s2.0-0345375531,True
1559,2-s2.0-0344685234,True
1560,2-s2.0-0344253672,True
1561,2-s2.0-0242659829,True
1562,2-s2.0-0242424320,True
1563,2-s2.0-0242384188,True
1564,2-s2.0-0242370153,True
1565,2-s2.0-0142230528,True
1566,2-s2.0-0142215459,True
1567,2-s2.0-0142213437,True
1568,2-s2.0-0142188164,True
1569,2-s2.0-0142137640,True
1570,2-s2.0-0142075176,True
1571,2-s2.0-0142061656,True
1572,2-s2.0-0141906755,True
1573,2-s2.0-0141884150,True
1574,2-s2.0-0141871925,True
1575,2-s2.0-0141787114,True
1576,2-s2.0-0141706959,True
1577,2-s2.0-0141638467,True
1578,2-s2.0-0141539311,True
1579,2-s2.0-0141515786,True
1580,2-s2.0-0141427755,True
1581,2-s2.0-0043283901,True
1582,2-s2.0-0042977655,True
1583,2-s2.0-0042782825,True
1584,2-s2.0-0042662639,True
1585,2-s2.0-0042519577,True
1586,2-s2.0-0042515177,True
1587,2-s2.0-0042243564,True
1588,2-s2.0-0041976083,True
1589,2-s2.0-0041743780,True
1590,2-s2.0-0041743165,True
1591,2-s2.0-0041513297,True
1592,2-s2.0-0038743053,True
1593,2-s2.0-0038727505,True
1594,2-s2.0-0038708317,True
1595,2-s2.0-0038688014,True
1596,2-s2.0-0038687922,True
1597,2-s2.0-0038675360,True
1598,2-s2.0-0038583857,True
1599,2-s2.0-0038454698,True
1600,2-s2.0-0038376278,True
1601,2-s2.0-0038369948,True
1602,2-s2.0-0038349427,True
1603,2-s2.0-0038241042,True
1604,2-s2.0-0038234888,True
1605,2-s2.0-0037986463,True
1606,2-s2.0-0037959715,True
1607,2-s2.0-0037833480,True
1608,2-s2.0-0037681614,True
1609,2-s2.0-0037673576,True
1610,2-s2.0-0037673573,True
1611,2-s2.0-0037673570,True
1612,2-s2.0-0037653485,True
1613,2-s2.0-0037650136,True
1614,2-s2.0-0037515389,True
1615,2-s2.0-0037397255,True
1616,2-s2.0-0037390911,True
1617,2-s2.0-0037387316,True
1618,2-s2.0-0037345050,True
1619,2-s2.0-0037341151,True
1620,2-s2.0-0037325396,True
1621,2-s2.0-0037320998,True
1622,2-s2.0-0037317953,True
1623,2-s2.0-0037290684,True
