doc,n_8b,n_70b,soft_recall,soft_precision,soft_f1,soft_mean_max,jaccard_lex,global_sem_sim,identical_set
354,5,5,0.8,0.8,0.8000000000000002,0.7724711298942566,0.0,0.8614544868469238,0.0
355,5,5,0.8,0.8,0.8000000000000002,0.7675809860229492,0.0,0.7991141676902771,0.0
356,5,5,0.8,0.8,0.8000000000000002,0.8947845697402954,0.6666666666666666,0.8626040816307068,0.0
357,5,5,0.2,0.2,0.20000000000000004,0.565285861492157,0.0,0.49693089723587036,0.0
358,5,5,0.8,1.0,0.888888888888889,0.8999326229095459,0.25,0.9440169334411621,0.0
359,5,5,0.6,0.6,0.6,0.8139420747756958,0.25,0.9008826017379761,0.0
360,5,5,1.0,1.0,1.0,0.9843109846115112,0.6666666666666666,0.9879112839698792,0.0
361,5,5,0.8,0.8,0.8000000000000002,0.8102356195449829,0.25,0.9311190843582153,0.0
362,5,5,0.8,0.8,0.8000000000000002,0.9017910957336426,0.6666666666666666,0.9817562699317932,0.0
363,5,5,1.0,0.8,0.888888888888889,0.8723532557487488,0.25,0.9227187633514404,0.0
364,5,5,0.8,1.0,0.888888888888889,0.93657386302948,0.6666666666666666,0.9057961106300354,0.0
365,5,5,1.0,1.0,1.0,0.926164448261261,0.42857142857142855,0.9984561204910278,0.0
366,5,5,0.4,0.6,0.48,0.7366070747375488,0.25,0.8788588047027588,0.0
367,5,5,0.4,0.4,0.4000000000000001,0.7090860605239868,0.1111111111111111,0.8791163563728333,0.0
368,5,5,0.6,0.6,0.6,0.8023566603660583,0.25,0.880662739276886,0.0
369,5,5,1.0,1.0,1.0,0.9721636772155762,0.6666666666666666,0.9841957688331604,0.0
370,5,5,0.8,0.8,0.8000000000000002,0.8888075351715088,0.25,0.9564312100410461,0.0
371,5,5,0.8,0.8,0.8000000000000002,0.858207106590271,0.42857142857142855,0.896915078163147,0.0
372,5,5,0.8,0.6,0.6857142857142857,0.7634814977645874,0.0,0.8228441476821899,0.0
373,5,5,0.6,0.8,0.6857142857142857,0.7744032740592957,0.25,0.7756385207176208,0.0
374,5,5,0.6,0.4,0.48,0.7826172113418579,0.25,0.8696341514587402,0.0
375,5,5,0.6,0.8,0.6857142857142857,0.7053803205490112,0.0,0.8051261305809021,0.0
376,5,5,0.6,0.6,0.6,0.8584976196289062,0.42857142857142855,0.8846361637115479,0.0
377,5,5,0.8,0.6,0.6857142857142857,0.7887346148490906,0.1111111111111111,0.9250715970993042,0.0
378,5,5,0.8,0.6,0.6857142857142857,0.8492652773857117,0.42857142857142855,0.9106120467185974,0.0
379,5,5,0.8,1.0,0.888888888888889,0.7974098920822144,0.1111111111111111,0.8474153876304626,0.0
380,5,5,0.8,0.8,0.8000000000000002,0.8067002296447754,0.42857142857142855,0.911750853061676,0.0
381,5,5,0.8,0.8,0.8000000000000002,0.895571231842041,0.42857142857142855,0.9510188698768616,0.0
382,5,5,1.0,1.0,1.0,0.9731661081314087,0.6666666666666666,0.9775529503822327,0.0
383,5,5,0.8,0.8,0.8000000000000002,0.8609559535980225,0.42857142857142855,0.9365658760070801,0.0
384,5,5,1.0,0.8,0.888888888888889,0.9198461771011353,0.6666666666666666,0.9318853616714478,0.0
385,5,5,1.0,1.0,1.0,1.0,1.0,0.9993422627449036,1.0
386,5,5,0.8,0.8,0.8000000000000002,0.9053219556808472,0.6666666666666666,0.928544282913208,0.0
387,5,5,0.8,0.8,0.8000000000000002,0.8514650464057922,0.25,0.9247639775276184,0.0
388,5,5,1.0,1.0,1.0,0.9395112991333008,0.42857142857142855,0.9613005518913269,0.0
389,5,5,0.8,0.8,0.8000000000000002,0.8874337673187256,0.42857142857142855,0.9074525237083435,0.0
390,5,5,0.8,0.8,0.8000000000000002,0.8972533941268921,0.6666666666666666,0.9682884216308594,0.0
391,5,5,1.0,1.0,1.0,1.0,1.0,0.9626969695091248,1.0
392,5,5,1.0,1.0,1.0,0.9573408365249634,0.6666666666666666,0.9694047570228577,0.0
393,5,5,0.8,0.8,0.8000000000000002,0.8299534320831299,0.42857142857142855,0.9093398451805115,0.0
394,5,5,1.0,1.0,1.0,1.0,1.0,0.9981532692909241,1.0
395,5,5,0.6,0.8,0.6857142857142857,0.820234477519989,0.25,0.8924838304519653,0.0
396,5,5,0.8,0.6,0.6857142857142857,0.7951276302337646,0.42857142857142855,0.9445483088493347,0.0
397,5,5,0.6,0.6,0.6,0.8078213930130005,0.25,0.8820552229881287,0.0
398,5,5,0.6,0.6,0.6,0.7723069190979004,0.1111111111111111,0.855648398399353,0.0
399,5,5,1.0,1.0,1.0,0.977108359336853,0.6666666666666666,0.9552666544914246,0.0
400,5,5,0.8,0.8,0.8000000000000002,0.8674373626708984,0.6666666666666666,0.8807621002197266,0.0
401,5,5,0.6,0.6,0.6,0.68463534116745,0.0,0.7704407572746277,0.0
402,5,5,1.0,1.0,1.0,1.0,1.0,0.9993152022361755,1.0
403,5,5,0.8,0.8,0.8000000000000002,0.8794623613357544,0.42857142857142855,0.9357620477676392,0.0
404,5,5,0.8,0.8,0.8000000000000002,0.8865854144096375,0.6666666666666666,0.9361554980278015,0.0
405,5,5,1.0,1.0,1.0,1.0,1.0,0.999043345451355,1.0
406,5,5,0.8,1.0,0.888888888888889,0.9373528957366943,0.6666666666666666,0.9490845203399658,0.0
407,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
408,5,5,0.6,0.6,0.6,0.7522470951080322,0.25,0.8672056794166565,0.0
409,5,5,0.4,0.6,0.48,0.6628412008285522,0.0,0.6265328526496887,0.0
410,5,5,1.0,1.0,1.0,0.9111859798431396,0.42857142857142855,0.975151538848877,0.0
411,5,5,1.0,0.8,0.888888888888889,0.8817522525787354,0.42857142857142855,0.9413943290710449,0.0
412,5,5,1.0,0.8,0.888888888888889,0.8477097749710083,0.1111111111111111,0.914332389831543,0.0
413,5,5,1.0,1.0,1.0,0.8914448618888855,0.25,0.9239155054092407,0.0
414,5,5,0.6,0.6,0.6,0.7159450054168701,0.25,0.7469516396522522,0.0
415,5,5,0.8,0.8,0.8000000000000002,0.7911643981933594,0.25,0.8727288246154785,0.0
416,5,5,0.4,0.4,0.4000000000000001,0.6926666498184204,0.1111111111111111,0.7129085659980774,0.0
417,5,5,0.8,0.8,0.8000000000000002,0.8614646792411804,0.42857142857142855,0.9190226197242737,0.0
418,5,5,0.4,0.4,0.4000000000000001,0.7043113708496094,0.25,0.8730384111404419,0.0
419,5,5,0.2,0.2,0.20000000000000004,0.6985043287277222,0.1111111111111111,0.9035072922706604,0.0
420,5,5,0.8,0.8,0.8000000000000002,0.8973697423934937,0.42857142857142855,0.9707505702972412,0.0
421,5,5,1.0,0.8,0.888888888888889,0.9339754581451416,0.6666666666666666,0.9468145966529846,0.0
422,5,5,0.6,0.6,0.6,0.7579290866851807,0.25,0.8854627013206482,0.0
423,5,5,0.8,0.8,0.8000000000000002,0.8945881128311157,0.42857142857142855,0.9590107798576355,0.0
424,5,5,0.8,0.6,0.6857142857142857,0.7575968503952026,0.25,0.8595698475837708,0.0
425,5,5,0.4,0.4,0.4000000000000001,0.6567929983139038,0.1111111111111111,0.7617761492729187,0.0
426,5,5,0.8,1.0,0.888888888888889,0.9043474197387695,0.42857142857142855,0.9743793606758118,0.0
427,5,5,0.8,0.8,0.8000000000000002,0.8865399956703186,0.6666666666666666,0.9131223559379578,0.0
428,5,5,0.8,0.8,0.8000000000000002,0.8032009601593018,0.1111111111111111,0.8260340094566345,0.0
429,5,5,0.6,0.6,0.6,0.866645336151123,0.42857142857142855,0.9151094555854797,0.0
430,5,5,0.8,0.8,0.8000000000000002,0.9056558609008789,0.6666666666666666,0.9310577511787415,0.0
431,5,5,0.8,1.0,0.888888888888889,0.9412699341773987,0.6666666666666666,0.9687959551811218,0.0
432,5,5,0.8,0.8,0.8000000000000002,0.8917149305343628,0.42857142857142855,0.9159454703330994,0.0
433,5,5,0.6,0.8,0.6857142857142857,0.8280953168869019,0.42857142857142855,0.9133417010307312,0.0
434,5,5,0.6,0.6,0.6,0.8296860456466675,0.25,0.9251696467399597,0.0
435,5,5,0.6,0.6,0.6,0.7152960300445557,0.42857142857142855,0.8428823947906494,0.0
436,5,5,0.8,0.8,0.8000000000000002,0.7892006635665894,0.1111111111111111,0.9224920868873596,0.0
437,5,5,0.8,0.6,0.6857142857142857,0.7589277029037476,0.0,0.931847333908081,0.0
438,5,5,0.8,0.8,0.8000000000000002,0.8839091062545776,0.25,0.9538910984992981,0.0
439,5,5,1.0,1.0,1.0,0.9046114683151245,0.42857142857142855,0.9327747821807861,0.0
440,5,5,0.4,0.6,0.48,0.6830673217773438,0.0,0.8602893352508545,0.0
441,5,5,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,1.0
442,5,5,0.8,0.8,0.8000000000000002,0.8506549596786499,0.42857142857142855,0.9491070508956909,0.0
443,5,5,0.8,0.8,0.8000000000000002,0.8741925954818726,0.6666666666666666,0.8127985596656799,0.0
444,5,5,0.6,0.8,0.6857142857142857,0.7655969262123108,0.1111111111111111,0.8690301179885864,0.0
445,5,5,1.0,1.0,1.0,0.8742517232894897,0.25,0.9254562854766846,0.0
446,5,5,0.6,0.6,0.6,0.7922852635383606,0.42857142857142855,0.9180646538734436,0.0
447,5,5,0.4,0.4,0.4000000000000001,0.6081520318984985,0.1111111111111111,0.7559077739715576,0.0
448,5,5,0.6,0.4,0.48,0.7598843574523926,0.25,0.8648154735565186,0.0
449,5,5,0.6,0.6,0.6,0.7971274852752686,0.25,0.8867613077163696,0.0
450,5,5,0.6,0.8,0.6857142857142857,0.7474600672721863,0.1111111111111111,0.8396980166435242,0.0
451,5,5,0.8,0.6,0.6857142857142857,0.7923747301101685,0.25,0.9432921409606934,0.0
452,5,5,0.4,0.4,0.4000000000000001,0.6614333391189575,0.25,0.7682597637176514,0.0
453,5,5,0.6,0.6,0.6,0.7700388431549072,0.25,0.8770858645439148,0.0
454,5,5,0.8,0.6,0.6857142857142857,0.8330978751182556,0.25,0.8908572793006897,0.0
455,5,5,1.0,0.8,0.888888888888889,0.9414147138595581,0.6666666666666666,0.9569265246391296,0.0
456,5,5,0.6,0.8,0.6857142857142857,0.8035297393798828,0.25,0.8820664882659912,0.0
457,5,5,0.6,0.6,0.6,0.7654089331626892,0.42857142857142855,0.8390070796012878,0.0
458,5,5,0.8,0.8,0.8000000000000002,0.8571049571037292,0.42857142857142855,0.9232646226882935,0.0
459,5,5,0.6,0.6,0.6,0.7340081930160522,0.25,0.7619841694831848,0.0
460,5,5,0.6,0.6,0.6,0.8236075639724731,0.42857142857142855,0.8720820546150208,0.0
461,5,5,0.6,0.6,0.6,0.7691078186035156,0.42857142857142855,0.8417608737945557,0.0
462,5,5,0.8,0.8,0.8000000000000002,0.8926430344581604,0.6666666666666666,0.8794348239898682,0.0
463,5,5,0.6,0.6,0.6,0.7859991788864136,0.42857142857142855,0.9353423714637756,0.0
464,5,5,0.8,1.0,0.888888888888889,0.8456183671951294,0.0,0.9248871207237244,0.0
465,5,5,1.0,1.0,1.0,0.9209872484207153,0.1111111111111111,0.9599255323410034,0.0
466,5,5,0.8,0.8,0.8000000000000002,0.8449288606643677,0.42857142857142855,0.9386950135231018,0.0
467,5,5,0.8,0.8,0.8000000000000002,0.8417640924453735,0.42857142857142855,0.9247860312461853,0.0
468,5,5,0.8,0.8,0.8000000000000002,0.8508657813072205,0.25,0.8905285596847534,0.0
469,5,5,1.0,0.8,0.888888888888889,0.8395226001739502,0.1111111111111111,0.9277304410934448,0.0
470,5,5,0.8,1.0,0.888888888888889,0.867989182472229,0.42857142857142855,0.9331411719322205,0.0
471,5,5,0.8,0.8,0.8000000000000002,0.8589458465576172,0.42857142857142855,0.9298111200332642,0.0
472,5,5,0.6,0.6,0.6,0.8061782121658325,0.42857142857142855,0.8979020118713379,0.0
473,5,5,0.8,0.8,0.8000000000000002,0.8189882636070251,0.25,0.9220547676086426,0.0
474,5,5,1.0,1.0,1.0,1.0,1.0,0.99704509973526,1.0
475,5,5,0.6,0.6,0.6,0.7751548290252686,0.0,0.9283831715583801,0.0
476,5,5,0.8,0.8,0.8000000000000002,0.844102144241333,0.42857142857142855,0.8941934704780579,0.0
477,5,5,0.8,0.8,0.8000000000000002,0.8681206703186035,0.42857142857142855,0.9444786310195923,0.0
478,5,5,0.6,0.8,0.6857142857142857,0.8225091099739075,0.42857142857142855,0.9123695492744446,0.0
479,5,5,0.6,0.6,0.6,0.765925943851471,0.25,0.9003568291664124,0.0
480,5,5,0.8,0.8,0.8000000000000002,0.8308839201927185,0.42857142857142855,0.834847092628479,0.0
481,5,4,0.4,0.5,0.4444444444444445,0.6992655396461487,0.0,0.856415867805481,0.0
482,5,5,0.6,0.6,0.6,0.7525621056556702,0.25,0.8210336565971375,0.0
483,5,5,1.0,1.0,1.0,0.9413228631019592,0.42857142857142855,0.9611026644706726,0.0
484,5,5,0.8,0.8,0.8000000000000002,0.8483848571777344,0.25,0.9613524079322815,0.0
485,5,5,0.4,0.4,0.4000000000000001,0.6998583078384399,0.0,0.8435371518135071,0.0
486,5,5,0.6,0.6,0.6,0.8574486374855042,0.42857142857142855,0.9293200373649597,0.0
487,5,5,0.6,0.6,0.6,0.8362457752227783,0.42857142857142855,0.8854836225509644,0.0
488,5,5,0.6,0.6,0.6,0.8472721576690674,0.42857142857142855,0.8782839775085449,0.0
489,5,5,0.8,0.6,0.6857142857142857,0.7441375255584717,0.25,0.6476179361343384,0.0
490,5,5,1.0,0.8,0.888888888888889,0.9542182683944702,0.6666666666666666,0.9796667098999023,0.0
491,5,5,0.8,0.8,0.8000000000000002,0.885633647441864,0.42857142857142855,0.962975025177002,0.0
492,5,5,0.6,0.6,0.6,0.8018948435783386,0.42857142857142855,0.8823956251144409,0.0
493,5,5,0.8,0.6,0.6857142857142857,0.7436726093292236,0.0,0.8552252650260925,0.0
494,4,5,1.0,0.8,0.888888888888889,0.862015962600708,0.5,0.951870322227478,0.0
495,5,5,0.8,0.8,0.8000000000000002,0.7891833186149597,0.1111111111111111,0.8623172044754028,0.0
496,4,5,1.0,0.8,0.888888888888889,0.867953896522522,0.2857142857142857,0.9274824261665344,0.0
497,5,5,0.8,0.8,0.8000000000000002,0.8678184747695923,0.6666666666666666,0.9186609983444214,0.0
498,5,5,0.8,1.0,0.888888888888889,0.8655980825424194,0.42857142857142855,0.9167166948318481,0.0
499,5,5,0.8,0.8,0.8000000000000002,0.8713725209236145,0.25,0.8341346979141235,0.0
500,5,5,0.8,0.8,0.8000000000000002,0.8822705745697021,0.6666666666666666,0.8996875882148743,0.0
501,5,5,0.8,0.8,0.8000000000000002,0.8541921377182007,0.42857142857142855,0.9119447469711304,0.0
502,5,5,1.0,1.0,1.0,1.0000001192092896,1.0,0.9983815550804138,1.0
503,5,5,0.8,0.8,0.8000000000000002,0.8769431114196777,0.6666666666666666,0.8673673272132874,0.0
504,5,5,1.0,1.0,1.0,0.9223276972770691,0.42857142857142855,0.9675790667533875,0.0
505,5,5,0.8,1.0,0.888888888888889,0.9002023339271545,0.42857142857142855,0.9417039155960083,0.0
506,5,5,0.6,0.6,0.6,0.8175754547119141,0.25,0.9382544755935669,0.0
507,5,5,1.0,1.0,1.0,0.9218999147415161,0.25,0.9672144055366516,0.0
508,5,5,0.6,0.8,0.6857142857142857,0.8117823600769043,0.42857142857142855,0.8603605031967163,0.0
509,5,5,0.6,0.6,0.6,0.7439612746238708,0.1111111111111111,0.858529269695282,0.0
510,5,5,1.0,0.8,0.888888888888889,0.903387725353241,0.42857142857142855,0.8975776433944702,0.0
511,5,5,0.8,0.8,0.8000000000000002,0.8487715125083923,0.42857142857142855,0.9240657687187195,0.0
512,5,5,0.8,0.8,0.8000000000000002,0.908136248588562,0.42857142857142855,0.969074010848999,0.0
513,5,5,1.0,1.0,1.0,0.887767493724823,0.25,0.9386622905731201,0.0
514,5,5,1.0,1.0,1.0,1.0,1.0,0.9675977230072021,1.0
515,5,5,0.8,0.8,0.8000000000000002,0.8511549234390259,0.42857142857142855,0.9284003376960754,0.0
516,5,5,0.8,0.8,0.8000000000000002,0.9147226214408875,0.6666666666666666,0.9529600739479065,0.0
517,5,5,0.6,0.8,0.6857142857142857,0.8069092035293579,0.1111111111111111,0.8101160526275635,0.0
518,5,5,1.0,1.0,1.0,0.9578683972358704,0.6666666666666666,0.980585515499115,0.0
519,5,5,0.6,0.6,0.6,0.7168635129928589,0.25,0.8305530548095703,0.0
520,5,5,0.8,0.8,0.8000000000000002,0.9200466871261597,0.6666666666666666,0.9621649384498596,0.0
521,5,5,0.6,0.8,0.6857142857142857,0.7590310573577881,0.1111111111111111,0.903302788734436,0.0
522,5,5,0.8,0.8,0.8000000000000002,0.7400310039520264,0.1111111111111111,0.858070969581604,0.0
523,5,5,0.8,0.8,0.8000000000000002,0.8907345533370972,0.42857142857142855,0.9659972786903381,0.0
524,5,5,0.6,0.6,0.6,0.7808718681335449,0.42857142857142855,0.8982243537902832,0.0
525,5,5,0.6,0.6,0.6,0.8220175504684448,0.42857142857142855,0.8793504238128662,0.0
526,5,5,1.0,0.8,0.888888888888889,0.8913478851318359,0.42857142857142855,0.9788384437561035,0.0
527,5,5,0.8,0.8,0.8000000000000002,0.9156877398490906,0.42857142857142855,0.9501773715019226,0.0
528,5,5,1.0,1.0,1.0,1.000000238418579,1.0,0.9840459227561951,1.0
529,5,5,0.8,0.6,0.6857142857142857,0.7962241172790527,0.42857142857142855,0.9033223390579224,0.0
530,5,5,0.8,0.6,0.6857142857142857,0.8076542615890503,0.25,0.8277437090873718,0.0
531,5,5,1.0,1.0,1.0,0.9512821435928345,0.42857142857142855,0.9149926900863647,0.0
532,5,5,1.0,1.0,1.0,0.9999998807907104,1.0,0.9828643202781677,1.0
533,5,5,1.0,1.0,1.0,1.0000001192092896,1.0,1.0,1.0
534,5,5,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0
535,5,5,1.0,1.0,1.0,0.9838329553604126,0.6666666666666666,0.9931153655052185,0.0
536,5,5,0.6,0.8,0.6857142857142857,0.7357445955276489,0.0,0.8158196210861206,0.0
537,5,5,0.4,0.8,0.5333333333333333,0.6812037229537964,0.0,0.8471087217330933,0.0
538,5,5,0.8,1.0,0.888888888888889,0.8335831761360168,0.25,0.8601680397987366,0.0
539,5,5,0.8,0.8,0.8000000000000002,0.8874231576919556,0.6666666666666666,0.9503127932548523,0.0
540,5,5,1.0,1.0,1.0,1.000000238418579,1.0,0.9992814064025879,1.0
541,5,5,1.0,1.0,1.0,0.9180940389633179,0.42857142857142855,0.9399121403694153,0.0
542,5,5,0.6,0.6,0.6,0.7562875747680664,0.42857142857142855,0.9111137390136719,0.0
543,5,5,0.6,0.8,0.6857142857142857,0.7872031331062317,0.25,0.9163098335266113,0.0
544,5,5,0.8,0.8,0.8000000000000002,0.8642750382423401,0.6666666666666666,0.9155117869377136,0.0
545,5,5,0.8,1.0,0.888888888888889,0.9556961059570312,0.6666666666666666,0.9901333451271057,0.0
546,5,5,0.6,0.6,0.6,0.8125727772712708,0.42857142857142855,0.9354897737503052,0.0
547,5,5,1.0,1.0,1.0,0.9658893346786499,0.6666666666666666,0.9912198185920715,0.0
548,5,5,0.8,0.8,0.8000000000000002,0.9038063883781433,0.42857142857142855,0.9447245597839355,0.0
549,5,5,0.6,0.6,0.6,0.7481634616851807,0.42857142857142855,0.832546055316925,0.0
550,5,5,0.6,0.6,0.6,0.6871680021286011,0.25,0.8552958369255066,0.0
551,5,5,0.6,0.6,0.6,0.6658389568328857,0.0,0.7984195947647095,0.0
552,5,5,0.8,0.8,0.8000000000000002,0.7939079999923706,0.25,0.8993990421295166,0.0
553,5,5,0.6,0.6,0.6,0.7699875831604004,0.42857142857142855,0.7909483909606934,0.0
554,5,5,0.8,0.6,0.6857142857142857,0.8534805774688721,0.42857142857142855,0.9386277198791504,0.0
555,5,5,0.8,0.6,0.6857142857142857,0.7972817420959473,0.25,0.8358893394470215,0.0
556,5,5,0.8,0.8,0.8000000000000002,0.9393329620361328,0.6666666666666666,0.978076159954071,0.0
557,5,5,0.8,0.8,0.8000000000000002,0.8005070686340332,0.25,0.8193727135658264,0.0
558,5,5,1.0,1.0,1.0,0.9322819113731384,0.25,0.9861471652984619,0.0
559,5,5,0.6,0.6,0.6,0.6655759811401367,0.1111111111111111,0.8030309081077576,0.0
560,5,5,1.0,1.0,1.0,1.0,1.0,0.9788276553153992,1.0
561,5,5,0.6,0.6,0.6,0.7073101997375488,0.25,0.7746260762214661,0.0
562,5,5,0.6,0.6,0.6,0.7029041051864624,0.1111111111111111,0.8305612206459045,0.0
563,5,5,0.8,0.8,0.8000000000000002,0.8576614260673523,0.25,0.9287261366844177,0.0
564,5,5,0.8,0.8,0.8000000000000002,0.818148136138916,0.42857142857142855,0.8851261138916016,0.0
565,5,5,0.6,0.6,0.6,0.6664109826087952,0.1111111111111111,0.822963297367096,0.0
566,5,5,0.6,0.8,0.6857142857142857,0.7964893579483032,0.25,0.8953604698181152,0.0
567,5,5,1.0,1.0,1.0,0.9999998211860657,1.0,0.9999998807907104,1.0
568,5,5,0.8,1.0,0.888888888888889,0.8576886057853699,0.42857142857142855,0.891394317150116,0.0
569,5,5,0.8,0.8,0.8000000000000002,0.8417474031448364,0.25,0.9167394042015076,0.0
570,5,5,0.6,0.6,0.6,0.742136538028717,0.42857142857142855,0.8562027215957642,0.0
571,5,5,1.0,1.0,1.0,1.0,1.0,0.9995527267456055,1.0
572,5,5,0.2,0.2,0.20000000000000004,0.568231463432312,0.0,0.5835668444633484,0.0
573,5,5,1.0,1.0,1.0,0.96511310338974,0.6666666666666666,0.9855605959892273,0.0
574,5,5,0.4,0.4,0.4000000000000001,0.6501169800758362,0.25,0.8554566502571106,0.0
575,5,5,0.6,0.6,0.6,0.777959942817688,0.25,0.8939356207847595,0.0
576,5,5,0.8,1.0,0.888888888888889,0.9337897300720215,0.42857142857142855,0.9605793356895447,0.0
577,5,5,0.2,0.2,0.20000000000000004,0.6830968856811523,0.1111111111111111,0.8653267025947571,0.0
578,5,5,0.8,0.8,0.8000000000000002,0.8767365217208862,0.42857142857142855,0.9565690159797668,0.0
579,5,5,0.8,0.8,0.8000000000000002,0.9000582098960876,0.6666666666666666,0.9666401147842407,0.0
580,5,5,1.0,1.0,1.0,1.0,1.0,0.997327983379364,1.0
581,5,5,0.8,0.6,0.6857142857142857,0.8346807360649109,0.42857142857142855,0.8973765969276428,0.0
582,5,5,0.6,0.8,0.6857142857142857,0.7575535774230957,0.1111111111111111,0.7359115481376648,0.0
583,5,5,0.6,0.6,0.6,0.6625572443008423,0.0,0.7584282159805298,0.0
584,5,5,0.6,0.6,0.6,0.7623497247695923,0.1111111111111111,0.894335925579071,0.0
585,5,5,0.8,1.0,0.888888888888889,0.8736169338226318,0.42857142857142855,0.907472550868988,0.0
586,5,5,0.8,0.8,0.8000000000000002,0.9229494333267212,0.6666666666666666,0.9820795655250549,0.0
587,5,5,1.0,0.8,0.888888888888889,0.9282927513122559,0.6666666666666666,0.926175057888031,0.0
588,5,5,0.6,0.6,0.6,0.7717736959457397,0.25,0.8416221141815186,0.0
589,5,5,0.6,1.0,0.7499999999999999,0.8139748573303223,0.25,0.7664387226104736,0.0
590,5,5,0.8,0.8,0.8000000000000002,0.8105251789093018,0.25,0.8305970430374146,0.0
591,5,5,0.6,0.4,0.48,0.6281875967979431,0.1111111111111111,0.6371987462043762,0.0
592,5,5,0.8,0.6,0.6857142857142857,0.7890316247940063,0.42857142857142855,0.7761728167533875,0.0
593,5,5,0.8,0.8,0.8000000000000002,0.8602042198181152,0.42857142857142855,0.9467790126800537,0.0
594,5,5,1.0,0.8,0.888888888888889,0.8603152632713318,0.42857142857142855,0.9313470721244812,0.0
595,5,5,0.6,0.6,0.6,0.7784464359283447,0.42857142857142855,0.8510844707489014,0.0
596,5,5,0.8,0.8,0.8000000000000002,0.8764469623565674,0.6666666666666666,0.9331804513931274,0.0
597,5,5,1.0,1.0,1.0,0.9540872573852539,0.42857142857142855,0.9363530874252319,0.0
598,5,5,0.8,0.8,0.8000000000000002,0.8896034359931946,0.6666666666666666,0.9404140710830688,0.0
599,5,5,1.0,1.0,1.0,0.9729242324829102,0.6666666666666666,0.9879071712493896,0.0
600,5,5,0.6,0.6,0.6,0.7421994209289551,0.1111111111111111,0.7780681252479553,0.0
601,5,5,0.8,0.8,0.8000000000000002,0.866431713104248,0.42857142857142855,0.9677041172981262,0.0
602,5,5,0.8,0.8,0.8000000000000002,0.9199429750442505,0.6666666666666666,0.9485985040664673,0.0
603,5,5,0.8,1.0,0.888888888888889,0.8966882824897766,0.25,0.9828606843948364,0.0
604,5,5,0.8,1.0,0.888888888888889,0.8910639882087708,0.42857142857142855,0.9264498949050903,0.0
605,5,5,0.6,0.6,0.6,0.7401402592658997,0.25,0.8252570033073425,0.0
606,5,5,0.8,0.8,0.8000000000000002,0.9119115471839905,0.42857142857142855,0.8662720322608948,0.0
607,5,5,1.0,0.6,0.7499999999999999,0.8516205549240112,0.25,0.9100898504257202,0.0
608,5,5,0.8,0.8,0.8000000000000002,0.8379150629043579,0.1111111111111111,0.8901245594024658,0.0
609,5,5,1.0,1.0,1.0,0.9633551239967346,0.42857142857142855,0.9575791954994202,0.0
610,5,5,1.0,0.8,0.888888888888889,0.9071885347366333,0.42857142857142855,0.9544900059700012,0.0
611,5,5,0.8,0.8,0.8000000000000002,0.7761853933334351,0.0,0.9046355485916138,0.0
612,5,5,0.6,0.6,0.6,0.7886406183242798,0.25,0.880172610282898,0.0
613,5,5,0.6,0.4,0.48,0.7190396785736084,0.25,0.7895181775093079,0.0
614,5,5,0.8,0.8,0.8000000000000002,0.8338859677314758,0.25,0.9216653108596802,0.0
615,5,5,0.8,0.8,0.8000000000000002,0.8935459852218628,0.6666666666666666,0.8810625672340393,0.0
616,5,5,0.8,1.0,0.888888888888889,0.9184443950653076,0.42857142857142855,0.9248366951942444,0.0
617,5,5,0.8,0.8,0.8000000000000002,0.9187032580375671,0.6666666666666666,0.9667176008224487,0.0
618,5,5,1.0,0.8,0.888888888888889,0.8972537517547607,0.42857142857142855,0.9504360556602478,0.0
619,5,5,0.6,0.6,0.6,0.7186982035636902,0.25,0.8727530241012573,0.0
620,5,5,1.0,0.8,0.888888888888889,0.9154359102249146,0.6666666666666666,0.9630926847457886,0.0
621,5,5,0.6,0.6,0.6,0.7455230951309204,0.1111111111111111,0.857787013053894,0.0
622,5,5,0.6,0.6,0.6,0.7849209308624268,0.25,0.8243240118026733,0.0
623,5,5,1.0,1.0,1.0,0.9759461283683777,0.42857142857142855,0.9941715598106384,0.0
624,5,5,0.6,0.8,0.6857142857142857,0.8096308708190918,0.25,0.8856856226921082,0.0
625,5,5,0.8,1.0,0.888888888888889,0.780645489692688,0.1111111111111111,0.8345807194709778,0.0
626,5,5,0.8,0.8,0.8000000000000002,0.7828369140625,0.1111111111111111,0.9370203614234924,0.0
627,5,5,0.8,1.0,0.888888888888889,0.8750039339065552,0.25,0.9175722599029541,0.0
628,4,5,1.0,0.8,0.888888888888889,0.9452394247055054,0.5,0.9807618856430054,0.0
629,5,5,0.6,0.6,0.6,0.7664070129394531,0.25,0.8714492321014404,0.0
630,5,5,0.6,0.6,0.6,0.7691223621368408,0.42857142857142855,0.892654538154602,0.0
631,5,5,1.0,0.8,0.888888888888889,0.927183985710144,0.6666666666666666,0.8599367141723633,0.0
632,5,5,1.0,1.0,1.0,0.9468435049057007,0.6666666666666666,0.9797182679176331,0.0
633,5,5,0.8,0.8,0.8000000000000002,0.9065604209899902,0.6666666666666666,0.93229740858078,0.0
634,5,5,0.6,0.6,0.6,0.758090078830719,0.1111111111111111,0.9239423871040344,0.0
635,5,5,0.6,0.6,0.6,0.7816543579101562,0.42857142857142855,0.8575578927993774,0.0
